rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,timestamp_year
2,"Lovely light classics, but is this a long-lost treasure trove?","This affordable set is full of compelling performances, from an era when ordinary GIs were readily beguiled by symphonic music, although the sound quality and volume level are both variable in this reissue package. The sequence here is somewhat random, including two selections from LA BOHEME in glaringly backwards order. Worse, the documentation is minimal, with misspelled titles and without record numbers, dates, or even composers' names. Among other technical glitches, the reissue engineer gives us a misguided pause in the music wherever the limited playing time of the 78-rpm V-Discs necessitated a side break in the middle of a selection.<br /><br />(Record historians will note that V-Disc technicians squeezed more grooves onto each inch of disc surface than conventional records would hold at the time. It is startling to discover V-Disc record sides here running up to 7 minutes, roughly 50 percent longer than each side of a 12-inch record issued for household use in the mid '40s. Within a few years after the war, the &#34;nonbreakable&#34; vinyl compounds developed for V-Discs were being adapted for commercial record issues, yet the idea of longer-playing 78s generally remained alien to major-label producers.)<br /><br />In this compilation, the problem is NOT that we are not always hearing Toscanini but that we are not consistently hearing V-Discs. All of these recordings apparently do represent Toscanini's conducting, even if quite a few of them are clearly pirated from other record reissues, especially when we reach the third and fourth CDs in the set. Some of the same performances may have appeared in the V-Disc format, but a number of them did not.<br /><br />So, for example, we hear two movements from Beethoven symphonies, as acoustically recorded with the touring La Scala Orchestra way back in 1920 and 1921, plus four out of five movements from Grofé’s Grand Canyon Suite, only two of which appeared on a V-Disc. (Heaven knows why the CD producers chose to omit one movement from Toscanini's well-known interpretation while including the overture to LA FORZA DEL DESTINO twice, without explanation, evidently treating us to the same performance as heard on a somewhat distorted V-Disc and later as heard on another label's cleaned-up transfer.) There is also a Scherzo from A MIDSUMMER NIGHT'S DREAM that sounds as if it has been pirated from a re-equalized CD copy of Toscanini's 1929 recording with the Philharmonic-Symphony Orchestra of New York.<br /><br />Thus, ironically, both the oldest, worst-sounding recordings and all of the best-sounding recordings are unmistakably copied from other CDs published by competing companies, not from &#34;original acetates&#34; as claimed. Perhaps this kind of chicanery helps explain why no record numbers are provided.<br /><br />In this context, I'm afraid, another listener's list of the maestro's V-Discs compounds the confusion, because it is NOT complete. Toscanini's recording of Smetana's Moldau, for instance, did appear on V-Disc 121 (some pressings say 113), and it is reproduced in this album, as is Rossini's overture to IL SIGNOR BRUSCHINO (V-Disc 637B). Meanwhile, as the list correctly reminds us, some of the most interesting Toscanini selections that were issued on V-Discs—particularly Don Gillis’s Symphony 5½ and a chorus-and-orchestra suite from Paul Dukas’s ARIANE ET BARBE-BLEUE—are conspicuously absent from the CD set.<br /><br />More broadly, if this appears to be a treasure trove of otherwise unpublished performances, it isn't. Toscanini did not make records specifically for the Armed Forces' V-Disc program, although a few Toscanini issues in this series did have special spoken introductions. With few exceptions, his V-Disc issues were extracted from regularly scheduled NBC Symphony Orchestra concert broadcasts of 1940s vintage, some of which later appeared on the RCA label, while On the Beautiful Blue Danube was transferred to V-Disc from a commercially available RCA Victor record. As a result, nearly all of the performances dubbed from actual V-Discs in this set are now available elsewhere with far better sound quality (closer to the first-generation source discs).<br /><br />After all the complaining is done, it must be admitted that most of the musical repertoire in this set is delightful, including a few forgotten miniature gems such as Overture to a Fairy Tale (after A Midsummer Night's Dream), by Mario Castelnuovo-Tedesco, and Novelletta, by Giuseppe Martucci. Whether the purchaser wants to assemble this material by collecting more expensive CD issues is obviously a matter of personal priorities. Without question, the set does remind us how readily Toscanini could elevate &#34;light classics&#34; to the status of high art.",[],B00637M7SW,B00637M7SW,AGHPLGVHAMW4U74WZ6KB5YJMWN5A,1473546791000,1,TRUE,2016
2,Two Stars,This Russian made disc does not work with itunes.,[],B003HPMMK6,B003HPMMK6,AGEMGSEROH6FRJW4DO66TBGZ3F6A,1461593065000,0,TRUE,2016
2,It IS super thin and you CAN scratch well/ better with it,"[15 year all vinyl dj review]: Call it 2.5 stars... I've been using these for about 2 months now and they still stick to my records (new and old) with or without the plastic portion used (I did one with/ without on each turntable). It IS super thin and you CAN scratch well/ better with it, but if you need to juggle records fast, forget it. It's so thin and sticks so bad I actually put it back in a sleeve with a record once, came back to the platter with the next record and was like &#34;where TF did it go!&#34; I do not recommend. If you want your slipmat to stay on the table, you need more than a cloth, look for something heavier.",[],B0088Q5JXQ,B0088Q5JXQ,AHWBKGHIFMZHUI3S43MRRWVM54TQ,1468466503000,0,TRUE,2016
2,Two Stars,I'm sorry to say the tape split on the first play,[],B01ISZNGSG,B01ISZNGSG,AFMJRIZNGXATWLOWBXUZHABL6RDA,1474859557000,0,TRUE,2016
2,Two Stars,Albu sucks,[],B018LQ4JBU,B018LQ4JBU,AGPUB3RF2GXQATHX5VMDAPDOWNYA,1478100614000,0,TRUE,2016
2,Not Japanese lyrics,"This is NOT in Japanese. Also, the music is elaborate, kind of annoying.",[],B0000AZSMY,B0000AZSMY,AFZ7UYZZS46HSUPJ2UJYOMROAMMQ,1463948995000,0,TRUE,2016
2,Two Stars,Just a so-so compilation.  Not really what I was expecting.,[],B014I6QPUA,B014I6QPUA,AH3RA4OFT6UKCQ2GLVH2VUFIOXXQ,1497841327722,0,TRUE,2017
2,Two Stars,Not what I expected!,[],B000FEDZ0S,B000FEDZ0S,AGA6TASRUL7FEDJGM7SX4XJL5QCQ,1510956132137,0,TRUE,2017
2,Two Stars,Poor song selection,[],B0014A2OV8,B0014A2OV8,AFLVYXQVSW6LIWNKFTLAPP5WNJBA,1489780339000,0,TRUE,2017
2,"Not there yet, again","Beautiful at times, but too enigmatic to be universal.  Tossed it into the recycling bin.  Not sure why they cannot be clear and direct in their intentions.  This current direction seems like a movie soundtracks for movies about people who like movie soundtracks.<br /><br />Every 7 years or so they hit A home run.  the next &#34;In Rainbows&#34; may take a while.",[],B01H60S8XM,B01H60S8XM,AFH2AQU63E7ZZ53QMNM3RH4NMNSA,1488401472000,1,TRUE,2017
2,Two Stars,Disappointed because it wasn't the complete song of the Crystal Chandelier !!!!!,[],B00002DDM6,B00002DDM6,AEQHOMJVMTPKQWSXFVL6YWA73FEA,1484783609000,0,TRUE,2017
2,Way tiny.,My old lady is a slender 125 lbs. Could not possibly fit in this. Might fit an 80 lbs girl.,[],B01LEVC3NK,B01LEVC3NK,AEYOVV3424NOIYCYEGSJ5HIZOGWA,1495416451000,0,TRUE,2017
2,Not luxury glasses at all!,These sunglasses are poor quality and no way luxury. I would compare these with a $10 set of sunglasses. I have them two stars based on polarization that works. Design is ok.,[],B01MUBFJB6,B01MUBFJB6,AGZMPY4AHVLI326ASJOCW3KB4LSA,1487359303000,0,TRUE,2017
2,Waste of money,"Buyer beware. It is 4 pages of music. That's it. I was expecting a full book (20-30 pages) of music and was sorely disappointed.<br /><br />As if that wasn't bad enough, it has a cover price of $3.99.",[],B00CP6J968,B00CP6J968,AFW7MALDCBTOBU6NBEFIBIOIQQ5A,1511219544082,7,TRUE,2017
2,Only has 3 tracks. Each that are variants of ...,Only has 3 tracks.  Each that are variants of three tracks from the first volume.,[],B006O2O5W2,B006O2O5W2,AHMQ7UZYI5CD7GO6MZQYMQBWXB6Q,1503905488972,0,TRUE,2017
2,"Product not as pictured, even after vendor admitted to posting incorrect cover.","CD arrived not as pictured. Prior to purchase, I asked the vendor if this was the &#34;censored&#34; cover. The vendor did confirm it was the censored cover and not the one as pictured. With that knowledge, I did buy the CD as much of a collector's item as not.<br /><br />What arrived was intact, but not a collector's item. It had a number of fingerprints. The booklet appeared to have been removed several times and creased on re-insertion.<br /><br />So, for $30, I would expect pristine quality not what I received. I will keep this, but not buy from the vendor again.",[],B00PO5BGL8,B00PO5BGL8,AGB2K2JZBML4BP6GZIVCEV7QQG4Q,1507920838697,5,TRUE,2017
2,Two Stars,Great music.  Looking for dvd,[],B00IFTU10W,B00IFTU10W,AGM4NLI6IZL2K6ITZUYFXQ5WIPQA,1509742283273,0,TRUE,2017
2,Two Stars,no good,[],B000006SK8,B000006SK8,AE6UZVSMH4DPGTKNYG57A2YGLZDQ,1500614907648,0,TRUE,2017
2,Two Stars,Only two of four came in the mail.,[],B075M38HFT,B075M38HFT,AGZUA3T2CR4NJZJV6JWPXAR6TF4Q,1511644212043,0,TRUE,2017
2,Disappointed,"Only one good song. Originally, Bought for heartbreak blvd. Wish I could have found it on itunes or  amazon mp3.",[],B00XQ1PWKI,B00XQ1PWKI,AHQ6ISCR3QRGNFNIOLEDH5NR3GXA,1494450546000,0,TRUE,2017
2,Disappointing Brahms' 1/Tennstedt,"What a disappointment. I expected far more from (early) Klaus Tennstedt, more drama, more excitement, just not another dull, well-played Brahms' 1, and not comparable with those you'd expect: Szell, Bernstein, Karajan...",[],B00GCHEU2O,B00GCHEU2O,AGVYOBJGLHWUELKRYJGGKYHG5UYQ,1511306403173,0,TRUE,2017
2,Two Stars,The record was scratched and the sound was scratchy.,[],B0013HM3AY,B0013HM3AY,AHSILRALEMMIZIW4ATQFMBHVL3QQ,1503163038855,0,TRUE,2017
2,Disappointed!,I thought it would be remastered.  The sound quality was sorely lacking.,[],5559166928,5559166928,AHI2VLOQN2UX6PMDH7RDTC6IWTKQ,1485048693000,2,TRUE,2017
2,Two Stars,bad,[],B01608L6L2,B01608L6L2,AHYTGVBFXYVGBSXRCJ4NLXR3IJUQ,1503515494135,0,TRUE,2017
2,Two Stars,JUST OKAY THEIR HARMONIES WERE COVERED BY TOO MANY INSTRUMENTS,[],B016R1QS7Y,B016R1QS7Y,AHUBJQJHF4RN6Q3RKWCTMIPG3ZRQ,1489997745000,0,TRUE,2017
2,I wouldn't order it again or recommend.,"It's okay, I wouldn't order it again or recommend.",[],B012TPRX6W,B012TPRX6W,AEJFP74NEP3HKCKMBXDAQ7OIOWZA,1496724769000,2,TRUE,2017
2,Two Stars,does not play on either one of my cd players but will play it on the computer,[],B000CDYBAK,B000CDYBAK,AESURSB7YWORL4E2TECSR3JKBRVQ,1501938575355,0,TRUE,2017
2,THE MUSIC IS GREAT FROM WHAT I CAN HEAR OF IT BETWEEN SKIPS,THE CD IS SCRATCHED AND DOES NOT PLAY WOTHOUT SKIPPING ....THE MUSIC IS GREAT FROM WHAT I CAN HEAR OF IT BETWEEN SKIPS,[],B000028EC8,B000028EC8,AED47TVTCNGVXGMW3FSFNDBGRMAA,1513463644686,0,TRUE,2017
2,Disappointed,You get two records in the package.  They have an amazing appearance as well so if you want them as a decoration it’s a good buy. I bought them for playing and they are garbage. 33 1/3 is too slow and 45 is too fast. I tried them on more than one record player to make sure it wasn’t my brand new record player that was the problem. There are also hairs or fabric threads within the vinyl upon inspecting it. Some of the songs forever skip. Sad that the vinyls I have from the 60’s and 70’s have better quality than this new vinyl.,[],B074QW5NFW,B074QW5NFW,AHHLE3BHQZ4NRMBJUVDK7QNGJESA,1513697025758,2,TRUE,2017
2,Two Stars,The album was unprotected and arrived broken!,[],B075CQR4GW,B075CQR4GW,AHKRU2GFRUOLYQSIJW7WFTL5PPIA,1512481179054,0,TRUE,2017
2,Two Stars,sounds like it was recorded on a bad tape player.,[],B01CJYWYN0,B01CJYWYN0,AG4L2JWENISCK7Z2LTMFMJLXOIVQ,1497565863405,2,TRUE,2017
2,"Good songs, but came cracked","Both songs on each side are wonderful experiences from the Big Band era, and definitely worth the listen. However, my copy of this record came completely cracked down the upper side, to the point where an entire piece was broken off. I am confident that this was not intentionally done by the seller, and rather the result of a careless delivery person. On the more positive side, the record came in the original paper cover and is a great collectible, just not in the condition I received it in.",[],B004HF979E,B004HF979E,AGTP2SZHAH6FZU7KEKZ6SEDUDQLQ,1522677365313,0,TRUE,2018
2,So so,"Sound quality is not great. Sounds like someone sat by the tracks and recorded, which I could have done myself.",[],B00PEZW85Q,B00PEZW85Q,AHZ6XG6CK4QFXUQ3TJSFA6Z6JHDQ,1527023212710,0,TRUE,2018
2,Needs Improvement,"It’s a cool novelty, but it leaves something to be desired. For example - a place you can write Happy Birthday and a message. I like the idea, but it’s overpriced for what it is. I bought for my sons 18th Birthday, and I was hoping to write a special message. You can’t do that with this.",[],B07883KPNL,B07883KPNL,AGP7XJBPBIWQBQHF5W3BTCWEP4WQ,1536873541890,0,TRUE,2018
2,"Don't order this if you are wanting a CD, ...","Don't order this if you are wanting a CD, even though the ad says &#34;audio CD&#34;  I received a vinyl record.",[],B0109U9HZE,B0109U9HZE,AFJ25OZHLSZP5V2ZAKFFP4EPUEPQ,1519020952678,0,TRUE,2018
2,Big Disappointment,Big fan of Tom Petty.  Did not enjoy the music on these CD’s.,[],B010E6Y57I,B010E6Y57I,AFY4R2QFCSKSN36UT6IUKEMYWHDA,1534077964626,0,TRUE,2018
2,The studio albums are much better. For die hard completists only.,"Meh, nothing really new here. Alternate versions of Beatles’ songs. Nothing revealing. Recording quality is so-so. The studio albums are better.",[],B000002TYX,B000002TYX,AHUX4NL6Y3XWJYVXBLLKKSJUGOTA,1529901291414,1,TRUE,2018
2,Some tunes are not the original recording,Looking at the world through a windshield is not the original recording which I was expecting and that pissed me off.,[],B0002ND4QC,B0002ND4QC,AFCTOWY2ACPMPFRVOJ2Q543LB3JQ,1522256028964,0,TRUE,2018
2,Two Stars,Disappointed. Bought it only for one song,[],B00JPO9986,B00JPO9986,AFQEYKB5HWF627X5XGP2YV24S4KQ,1522940057961,0,TRUE,2018
2,Two Stars,Ok,[],B000UEIUQM,B000UEIUQM,AHKLQZODEMBVT37HI55KUFOTZSAQ,1533594092570,0,TRUE,2018
2,Lacking Nuance,"Simeon ten Holt wrote this masterpiece originally for piano, then expanded it to multiple keyboard instruments. A piano quartet, with the addition of a pipe organ, provides an impressive instrumental array. In these versions, the piano maintains a mesmerizing effect, on the order of a babbling brook, punctuated by thematic melodies reminiscent of Philip Glass' Heroes Symphony.This synthesizer version loses the resonance of the pianos – or even a solo piano. Other versions of the work have used a synthesizer in combination with acoustic instruments, and carried off very enjoyable performances. This one doesn't.<br /><br />It reminds me of much electronic music of the 1970s and 80s (some of which made for enjoyable listening) – blunt, with very little nuance. Nuance provides the very heart of this masterpiece. I didn't hear it in this recording. Recommend instead the piano duo version by Jerone and Sandra van Veen. Memorable! It appears in a collection, available on Amazon, Minimal Piano Collection: Volume X-XX. it is the first CD, Volume X, in that collection.",[],B00JH53PL0,B00JH53PL0,AGUFNCKCVIVEUNVUY7TVA66657AQ,1528508345486,0,TRUE,2018
2,Though it has clearly been remastered and the sound quality is better than the bootlegs that have been floating around,"At this price it's an absolute rip off. Though it has clearly been remastered and the sound quality is better than the bootlegs that have been floating around, the quality of this CD is poor. This is basically a board mix that was recorded analog and then compressed heavily before digital conversion. There is fading in and out on nearly every song, skips, cut outs and inconsistent levels. That's should've been a free download on Toto's site or something sold at a drastically reduced price with disclaimers",[],B072ZLVP5C,B072ZLVP5C,AGSMTTW7VPRLCRBELIAISCHCLSYA,1526661143255,3,TRUE,2018
